rainfall_mm,temperature_c,soil_ph,soil_moisture_pct,fertilizer_kg_per_hectare,irrigation_level_pct,yield_tons_per_hectare
1402.9,30.9,6.86,47.9,21.0,27.8,3.68
1179.1,34.0,6.31,59.1,0.5,38.1,4.39
950.5,27.9,6.03,60.4,73.1,51.8,5.74
818.0,36.2,7.54,38.6,56.7,68.3,5.56
746.9,32.5,4.66,49.7,52.0,80.1,5.63
562.0,24.5,7.49,25.4,5.1,33.9,5.4
819.4,39.0,6.06,59.8,48.5,80.7,5.17
864.4,29.6,6.44,33.3,27.1,86.1,5.91
489.6,23.8,6.08,56.8,25.7,28.5,5.15
883.5,36.3,7.73,27.8,20.1,69.2,5.05
761.2,38.4,5.52,60.5,32.3,22.9,5.63
323.0,27.8,6.51,49.8,34.8,32.0,4.85
584.9,25.5,6.92,33.3,29.5,58.1,5.44
696.6,27.1,5.21,55.4,308.1,42.8,6.05
1271.9,31.6,5.76,36.1,215.9,18.2,4.33
939.1,34.4,6.38,56.2,68.4,89.7,5.37
466.1,30.9,5.79,40.9,317.3,32.0,5.22
921.5,28.5,5.85,19.2,350.0,54.9,5.52
413.2,35.5,6.22,30.3,35.2,16.7,4.94
1070.7,26.4,7.02,38.5,47.1,25.6,5.43
682.2,33.2,6.23,65.5,255.7,13.9,5.7
776.6,26.6,7.36,58.5,75.0,42.3,5.68
1131.4,30.2,5.7,69.4,19.2,24.1,4.5
478.2,27.4,5.5,69.8,93.5,74.4,5.27
450.7,27.7,8.04,37.0,18.4,50.8,4.72
654.1,26.1,5.97,42.2,33.2,43.8,5.24
1059.6,34.7,5.45,38.8,20.7,34.7,5.04
420.2,24.3,5.11,34.9,22.5,70.8,4.8
100.0,24.3,7.36,17.4,0.4,37.4,2.53
687.2,38.6,6.23,44.8,170.1,36.2,5.11
937.9,32.9,6.3,25.7,28.1,46.1,5.22
1100.1,16.1,6.37,44.5,7.2,55.0,5.1
684.2,25.2,7.31,76.7,7.3,26.6,5.31
697.1,18.9,6.36,37.4,65.0,64.9,5.42
1088.5,23.2,8.38,47.9,350.0,75.5,5.61
332.6,12.3,6.61,58.6,12.5,18.4,3.68
702.9,27.3,7.35,49.2,8.4,49.4,5.68
847.6,22.3,7.14,49.4,46.1,71.7,6.08
912.3,28.3,6.47,39.6,66.3,98.9,5.08
672.5,19.9,6.03,41.5,27.9,82.0,5.34
808.6,28.4,6.77,30.6,28.8,56.1,5.71
177.9,25.9,6.91,57.7,44.2,49.0,3.99
635.4,35.5,6.04,18.9,30.2,72.2,5.38
913.4,35.1,6.63,59.6,197.5,6.5,5.75
554.4,31.9,7.49,23.9,3.4,39.7,5.15
814.7,26.4,8.16,59.4,21.4,13.6,4.8
911.7,37.9,7.18,39.7,132.3,67.3,5.14
714.4,20.2,7.99,26.5,143.6,21.3,5.65
842.6,21.0,6.0,53.7,9.5,74.9,5.57
559.3,27.6,7.06,58.9,291.2,31.5,5.6
748.3,39.3,7.57,38.4,94.6,79.2,5.38
952.6,27.0,5.78,55.8,25.5,69.9,5.66
839.2,27.1,6.11,10.7,48.7,49.7,5.35
653.4,20.8,7.89,25.2,28.2,90.1,5.01
856.1,32.7,5.72,64.4,13.0,15.1,5.69
978.7,32.8,5.43,41.6,27.5,82.6,5.38
287.5,31.9,7.72,17.1,69.4,31.5,3.92
1089.8,24.9,7.46,34.5,139.9,45.7,5.7
715.9,24.5,6.85,31.1,36.1,46.2,5.1
906.4,21.5,6.46,42.5,34.2,54.0,6.12
1099.3,28.4,6.15,39.4,50.5,35.7,5.41
457.1,22.6,6.73,47.7,82.8,46.1,5.92
622.6,22.1,7.76,44.0,111.4,29.2,5.71
727.9,25.9,6.69,65.4,31.7,13.9,5.58
604.1,25.6,8.23,51.4,70.6,68.6,5.28
1233.7,25.3,5.78,51.9,39.5,82.2,4.79
585.8,30.3,6.48,62.5,100.8,68.6,5.2
661.1,28.4,6.2,39.2,14.4,16.2,5.95
851.1,26.6,5.63,26.1,23.8,39.0,5.48
499.5,28.9,6.38,63.1,44.4,51.1,5.49
701.1,23.0,6.83,47.0,176.2,16.2,6.1
879.4,28.5,6.92,47.1,68.1,59.7,5.67
716.8,28.8,8.24,35.5,269.1,41.3,5.4
776.7,20.5,6.87,35.7,8.7,39.7,5.21
667.7,33.0,7.42,57.7,49.3,9.7,4.75
421.4,23.6,6.55,59.8,43.5,52.0,4.73
880.4,28.5,7.84,56.8,73.3,51.5,5.75
1238.7,33.8,8.42,56.9,133.7,40.2,4.73
804.6,32.6,6.92,53.5,147.3,58.7,5.71
856.3,28.2,5.71,47.0,88.7,72.1,6.08
973.2,26.2,6.06,42.4,82.1,27.0,5.88
482.7,32.7,6.73,63.2,238.1,24.1,5.1
1225.6,31.4,6.87,39.4,38.7,64.0,5.07
850.6,24.9,7.06,50.5,143.1,35.3,5.8
1208.0,24.0,6.87,32.9,203.6,43.2,5.02
616.7,17.6,6.51,35.1,54.1,81.4,5.47
1254.5,28.8,5.99,41.5,104.5,65.0,4.48
993.8,27.6,6.82,32.9,37.9,27.7,5.37
938.3,33.7,7.98,57.0,13.8,38.0,4.32
858.5,29.8,7.32,24.8,70.6,51.8,5.74
737.9,34.7,6.93,46.5,17.5,53.1,4.84
1100.1,24.5,7.32,47.0,48.9,24.3,5.21
835.1,33.7,6.2,17.8,165.0,66.8,5.95
308.2,25.4,6.09,38.4,7.2,70.0,4.54
520.7,31.9,5.9,48.8,2.5,61.0,4.46
753.5,20.7,6.4,51.4,74.6,70.2,5.83
877.5,29.2,6.16,41.9,32.2,75.4,5.57
785.9,18.1,7.47,55.2,43.3,50.5,5.74
1104.7,26.7,6.12,43.4,41.6,57.8,5.26
312.2,30.2,5.86,45.2,7.2,74.1,4.78
835.9,25.4,8.05,48.8,0.3,69.6,5.55
345.5,22.7,6.14,58.9,183.0,75.5,5.33
989.9,32.2,6.62,34.9,19.7,35.3,5.15
776.4,27.5,6.86,37.7,44.4,69.1,6.11
904.9,25.6,5.59,35.0,285.8,70.0,5.77
584.0,28.2,7.49,40.0,140.2,36.5,4.99
1119.9,41.2,7.01,66.4,9.1,37.6,3.65
1060.4,33.8,7.75,53.6,56.8,5.9,4.94
945.9,33.8,5.96,28.0,104.8,71.9,5.51
767.6,30.2,6.58,36.0,95.9,66.6,5.81
945.0,28.8,6.53,50.6,114.5,65.4,6.15
623.3,16.0,6.71,31.4,48.9,57.0,5.29
1013.9,24.6,5.34,34.1,15.5,78.4,5.45
1212.4,25.6,6.59,65.2,50.0,70.4,5.29
1067.7,18.6,5.36,35.8,83.5,42.8,4.69
617.6,22.2,6.79,59.3,75.0,29.2,5.77
890.4,18.1,4.8,63.8,5.9,86.5,5.6
476.7,27.8,5.02,34.0,5.4,27.3,5.01
943.1,32.1,7.15,31.7,268.8,58.8,5.75
912.7,33.5,6.06,40.9,13.2,66.2,5.52
332.5,30.1,5.71,28.7,27.9,28.0,3.75
509.6,23.2,7.52,46.8,116.8,46.1,5.37
729.2,18.3,6.76,41.9,42.2,51.1,5.12
724.8,19.2,7.2,50.4,16.0,60.3,5.57
497.6,21.7,6.37,66.0,50.4,13.3,4.83
897.2,23.6,8.64,57.3,67.3,42.5,5.62
862.9,27.2,6.02,52.3,48.2,65.8,5.61
751.4,22.9,7.9,15.5,201.0,70.8,5.27
611.1,29.7,6.45,51.7,26.8,63.0,5.17
1062.2,26.8,5.18,70.8,86.6,5.4,4.78
1213.9,28.1,6.89,5.0,9.5,71.8,4.47
679.1,33.7,6.75,55.3,39.8,35.6,5.48
647.0,22.1,5.66,42.6,108.1,15.0,5.38
922.8,30.1,5.76,32.3,20.4,67.9,4.99
710.5,27.9,6.48,57.0,71.3,77.6,5.8
765.2,26.3,6.78,70.6,13.3,77.4,5.59
984.9,32.4,4.52,56.6,8.7,55.7,4.78
322.7,32.4,7.34,39.4,59.3,54.2,4.23
1129.6,23.3,6.1,30.8,89.9,41.4,5.63
818.2,27.1,5.43,47.2,9.6,78.2,5.4
697.1,29.4,7.25,58.1,199.9,65.9,5.42
777.7,26.6,6.48,39.2,20.5,51.3,5.59
790.6,30.9,7.47,40.6,10.2,3.1,5.39
367.2,29.4,6.85,87.3,18.1,78.3,4.68
1173.7,37.2,6.5,61.2,14.9,13.1,3.79
810.3,20.3,6.38,62.3,7.6,42.2,5.81
910.8,27.4,6.89,23.1,127.9,49.3,5.75
1037.9,23.5,6.17,34.4,54.7,9.1,5.49
544.7,31.0,5.82,46.1,39.3,44.8,6.02
918.4,19.9,6.99,30.0,240.7,23.3,5.9
733.1,29.7,6.38,69.0,37.1,56.9,5.72
1011.7,24.8,6.53,66.2,14.6,66.7,5.35
268.2,24.3,7.37,37.0,25.6,67.6,4.35
775.2,20.8,6.41,71.8,21.8,36.6,5.09
649.3,25.7,6.51,44.9,55.3,72.8,5.75
908.1,33.4,6.02,83.8,27.6,74.9,5.67
917.5,27.9,6.84,47.2,58.1,60.8,5.83
623.1,31.1,6.78,53.6,88.5,60.2,6.24
622.0,36.3,7.22,66.0,120.2,37.9,5.28
772.3,29.3,6.04,64.2,99.1,34.1,5.77
575.8,25.2,6.13,52.7,18.4,81.3,5.45
1010.5,30.3,7.13,42.9,9.9,37.6,5.8
707.7,25.3,6.7,52.7,62.5,93.4,5.73
100.0,25.5,5.78,32.8,17.7,25.5,3.04
706.3,20.4,7.55,47.3,7.1,90.8,5.23
540.4,32.6,5.14,28.4,59.9,67.3,5.75
392.2,26.1,7.13,18.3,31.7,48.2,4.76
490.6,28.9,5.49,45.8,112.9,55.9,5.36
827.4,22.8,8.01,63.9,30.2,50.9,5.61
1132.2,30.2,5.26,58.9,308.0,52.9,5.23
878.3,24.2,7.42,43.8,113.7,27.6,5.49
648.4,27.3,6.43,71.2,4.8,11.5,5.01
914.0,32.4,6.21,36.5,56.9,66.8,5.25
685.2,32.0,6.65,16.2,66.2,72.3,4.8
626.3,27.9,7.01,12.3,95.1,44.0,5.41
511.4,19.2,5.78,27.3,55.1,40.5,4.62
362.0,43.0,5.85,57.2,52.8,74.0,3.8
702.5,36.7,7.02,35.5,36.7,68.5,5.36
839.5,31.6,5.13,51.9,25.3,21.9,5.07
775.8,24.2,6.03,69.7,233.8,78.4,6.1
696.0,27.4,8.93,28.5,30.6,61.1,5.33
563.6,25.3,5.73,52.2,5.2,49.1,5.73
952.1,34.3,7.42,53.1,14.6,18.8,4.89
470.7,29.3,6.03,32.1,155.7,17.1,4.79
994.0,24.1,6.91,65.3,70.7,68.5,5.36
549.4,25.6,7.02,40.7,120.7,47.6,5.07
611.9,33.6,7.4,39.2,132.3,31.0,5.47
433.3,36.0,6.34,76.7,138.6,93.5,3.87
674.6,35.6,8.09,52.8,64.0,80.3,4.86
1043.8,31.8,6.03,58.9,15.6,20.7,5.06
928.9,26.7,6.69,65.3,12.8,15.9,5.05
1044.6,12.0,6.7,35.2,68.3,56.2,4.57
930.5,29.5,5.6,63.7,36.5,63.4,5.74
524.1,28.0,6.27,37.5,65.3,76.9,5.12
717.3,28.7,6.63,36.8,55.2,54.8,5.52
605.0,28.3,6.15,40.9,73.7,59.0,5.88
1132.6,21.4,8.45,35.7,2.6,85.4,4.68
500.8,30.8,5.83,57.3,2.7,95.7,5.84
1023.4,31.2,7.44,49.0,102.3,68.9,5.81
1023.2,31.4,7.19,37.6,17.2,72.2,5.59
1257.4,32.7,6.49,55.1,84.5,13.0,4.12
697.6,31.0,5.81,40.9,63.3,88.1,5.63
978.1,25.9,5.89,40.1,320.5,71.8,5.82
1370.4,27.6,6.09,45.7,144.3,19.9,4.21
645.6,28.5,5.07,52.0,42.6,49.6,5.25
416.2,28.5,5.7,50.8,76.7,56.6,5.04
330.0,33.0,5.31,39.6,10.0,75.9,3.58
978.2,31.2,7.58,57.7,39.1,75.4,5.11
329.2,38.4,6.99,41.7,105.9,16.8,4.54
706.9,39.0,7.13,35.2,78.0,68.6,4.82
909.3,28.4,6.97,23.0,53.0,64.7,5.36
846.3,12.0,6.63,59.7,15.5,46.7,4.89
906.4,34.2,7.67,45.2,130.0,79.2,5.52
855.6,25.3,6.01,48.2,25.5,59.6,4.98
1119.7,24.0,6.59,60.7,137.4,38.2,5.45
561.9,26.0,7.1,37.8,75.7,53.6,5.68
630.8,25.8,5.44,24.4,37.3,74.6,5.62
606.8,31.1,8.98,46.0,3.3,32.5,4.45
1007.5,20.2,6.52,49.6,21.2,32.4,5.77
1025.1,22.6,6.61,41.1,175.9,52.9,6.13
912.8,29.7,7.51,67.1,136.3,32.5,6.0
1095.9,31.1,7.23,7.7,68.4,57.6,5.15
505.5,31.2,6.53,61.8,50.2,53.9,5.09
1216.8,24.1,6.6,56.9,83.3,38.6,5.01
1180.8,23.1,5.3,51.9,50.2,19.3,5.31
983.9,25.5,6.05,5.0,82.7,47.5,4.61
1245.4,29.2,6.91,64.3,29.4,61.2,4.48
385.8,35.4,6.86,29.6,145.9,82.4,4.88
668.9,17.8,7.48,37.4,96.8,12.5,5.29
616.2,26.9,6.4,42.4,32.0,43.4,5.37
980.4,21.3,5.39,51.1,142.1,8.1,6.0
537.5,19.7,7.35,54.6,53.5,9.6,5.41
989.4,32.8,7.65,58.4,15.4,56.1,5.41
1142.6,30.7,7.22,57.2,6.5,52.7,4.65
973.8,30.2,6.37,48.8,96.2,42.7,5.42
870.9,32.6,7.34,51.2,160.3,40.5,5.73
553.0,25.6,9.24,28.6,131.8,46.6,5.11
588.3,25.8,6.59,33.7,85.3,12.3,6.03
1112.4,38.9,5.45,58.4,12.2,28.5,4.34
994.8,26.8,6.03,57.6,7.9,47.8,5.87
790.2,31.7,7.0,55.9,33.9,73.7,5.76
695.5,28.0,5.22,37.3,154.4,54.9,5.65
293.5,18.8,6.64,58.7,261.1,68.7,4.51
532.3,17.8,6.8,27.6,22.1,43.6,5.24
1277.9,25.1,7.73,61.2,114.9,40.6,4.59
479.9,33.3,7.55,41.1,68.2,46.9,4.92
847.4,31.9,7.19,70.3,2.6,9.7,4.88
1051.9,32.6,4.77,22.2,62.6,33.8,4.86
486.3,23.1,7.24,71.5,131.2,79.3,5.6
846.2,36.1,7.06,39.6,25.9,50.2,5.0
1034.5,23.2,6.7,39.3,182.1,39.4,5.44
803.1,29.1,5.12,47.9,21.6,62.6,5.49
1517.1,27.9,5.88,34.5,6.4,87.1,3.41
382.9,27.1,5.57,43.9,13.9,70.7,4.8
1064.7,34.7,4.89,33.9,145.1,33.5,5.52
756.8,24.5,6.5,34.5,43.2,42.7,5.68
993.0,21.3,5.86,52.3,127.5,58.4,5.84
910.3,28.1,8.6,31.5,60.6,72.2,5.62
616.7,26.0,6.36,33.5,52.4,31.9,5.61
857.2,44.9,7.54,24.4,131.6,14.8,3.73
335.5,31.4,5.24,37.4,44.1,39.9,4.17
950.8,26.0,6.08,64.7,129.6,47.6,5.42
874.5,22.7,6.58,32.3,8.5,20.7,5.0
959.7,18.6,5.77,34.0,80.9,73.2,5.61
1064.5,22.9,6.16,47.9,97.0,38.3,5.86
891.9,28.6,6.33,39.4,183.5,52.2,6.08
837.0,35.1,6.31,78.4,20.3,54.9,5.3
579.7,33.6,7.98,42.6,74.2,33.2,4.76
621.9,29.1,6.8,50.0,45.4,85.1,5.77
1096.7,26.4,6.88,59.2,38.6,61.9,5.47
1159.1,29.3,6.93,58.9,9.0,27.9,5.35
740.5,25.4,6.99,48.5,11.5,49.9,5.67
811.5,36.6,6.43,42.6,145.1,27.8,5.84
573.8,27.1,6.24,75.4,110.8,29.0,5.49
1093.2,27.6,6.63,43.5,38.5,43.0,5.4
966.4,16.9,7.43,38.4,141.0,69.7,5.86
1285.3,27.0,7.4,35.3,6.7,47.0,4.47
580.4,32.2,6.31,19.1,78.4,59.5,4.8
705.5,22.7,7.11,57.3,162.1,74.6,5.63
857.9,24.2,6.34,9.8,146.0,54.8,6.44
961.6,32.0,6.53,44.9,37.3,51.2,5.42
746.1,20.6,6.12,41.9,109.4,61.2,6.01
581.8,33.3,6.35,78.6,44.6,61.6,4.81
1020.4,25.3,7.57,17.5,146.7,54.8,5.56
980.3,26.1,6.57,31.5,60.5,56.3,5.98
570.9,22.4,6.61,43.0,115.8,26.5,4.99
1138.9,29.9,5.34,42.0,6.5,46.8,4.91
1092.5,40.3,6.25,36.8,71.3,29.9,4.45
833.6,31.9,6.31,43.8,63.9,23.5,5.6
819.9,23.7,5.84,26.1,75.3,82.3,6.4
938.5,33.7,6.52,50.4,95.2,46.4,5.38
584.6,26.4,6.16,10.2,200.2,78.8,5.42
807.5,34.9,6.56,44.6,123.2,25.0,5.38
261.9,32.0,6.6,36.0,19.8,51.5,4.82
1019.1,13.3,5.74,60.2,139.8,30.6,5.09
409.6,23.0,6.18,71.3,10.4,25.4,4.91
1175.9,32.7,6.56,40.0,77.9,38.4,4.21
717.5,28.8,7.45,65.9,171.5,63.4,5.83
747.1,22.9,6.71,40.3,8.5,94.0,5.62
643.1,24.8,5.97,30.5,151.6,68.4,5.82
728.0,18.5,6.82,71.2,128.2,82.3,5.63
1154.6,27.6,7.87,52.8,56.1,74.8,4.72
178.0,39.1,7.23,45.1,29.6,9.7,2.9
1119.2,32.0,6.94,55.3,41.6,68.4,5.55
884.5,39.0,7.08,49.1,277.0,76.3,5.3
498.2,32.4,7.65,44.0,18.0,86.9,4.47
531.2,33.1,7.36,25.1,69.3,86.6,4.8
1219.1,37.9,6.95,40.9,7.0,45.4,4.17
563.6,29.9,7.35,54.3,19.7,36.2,4.87
511.7,27.1,5.63,43.2,115.3,57.5,5.53
1084.3,33.2,5.3,58.5,28.8,74.1,5.37
884.6,35.3,6.63,50.8,340.2,40.1,5.69
565.5,25.6,6.55,31.8,55.6,74.9,5.23
854.2,24.4,6.06,25.2,58.1,81.9,5.78
543.6,28.7,7.16,42.6,3.0,16.3,5.29
1075.2,32.2,5.01,37.1,250.8,39.6,5.02
1065.3,32.0,6.07,50.0,15.3,12.0,4.66
933.0,20.9,6.11,34.2,61.8,29.2,5.49
890.4,37.6,5.19,35.8,40.3,60.9,5.38
1240.3,24.8,7.7,60.8,43.0,33.5,4.38
799.9,26.7,5.41,47.2,82.5,56.0,5.62
504.5,23.5,6.03,34.5,86.8,9.0,4.9
912.4,41.5,7.23,45.3,13.4,25.2,4.12
1321.5,29.2,7.02,65.7,55.4,18.0,4.27
546.3,23.7,5.61,49.4,125.0,22.2,5.42
709.6,32.3,7.05,53.9,46.9,50.3,4.64
904.1,31.8,6.73,33.7,14.5,49.7,5.26
786.5,27.1,8.37,60.4,30.1,66.6,5.96
554.4,32.2,6.82,79.8,19.1,72.9,5.1
1080.5,23.9,6.39,33.1,10.8,75.3,5.19
1380.0,25.5,5.81,27.3,37.9,27.0,3.83
849.0,17.9,5.9,47.6,62.3,71.7,5.33
574.0,21.4,5.84,58.1,6.0,38.4,5.25
412.8,37.0,7.6,43.6,74.1,77.0,4.68
864.5,36.2,6.51,29.2,350.0,70.2,6.02
1076.0,28.3,6.95,43.4,266.2,44.7,5.37
918.8,36.3,7.71,54.0,141.4,59.8,5.66
799.4,27.2,4.61,38.9,24.8,60.3,5.76
652.7,26.8,7.52,54.1,1.8,16.5,5.15
527.0,28.3,6.54,62.5,143.4,27.5,5.24
1008.7,27.4,6.85,48.6,4.6,29.9,4.85
1028.4,26.9,5.84,44.6,18.4,66.0,5.4
413.6,33.7,5.9,57.4,62.9,30.5,4.63
1197.5,28.8,6.89,32.2,15.7,10.2,4.99
943.5,31.6,8.41,30.7,143.6,48.5,5.43
1149.9,33.2,7.3,41.0,120.1,59.8,4.45
464.5,29.9,7.51,37.6,112.8,25.0,5.09
458.5,23.1,6.35,32.9,135.5,70.6,5.48
762.8,21.2,6.02,72.5,19.8,52.1,5.41
925.7,28.7,5.88,77.6,104.4,64.9,5.89
1249.1,27.1,6.11,39.7,35.1,81.7,4.67
976.5,28.4,4.86,46.4,87.9,17.0,5.66
739.3,27.9,5.92,42.2,10.4,57.1,5.37
543.4,40.9,6.05,61.6,97.8,35.3,4.37
1107.5,21.3,6.36,64.6,286.4,6.0,5.96
558.8,18.1,6.61,18.3,3.6,90.6,4.66
1207.1,29.7,6.79,52.1,7.9,21.6,4.69
728.9,26.1,6.49,25.4,10.6,42.8,5.55
1197.6,29.6,6.03,71.4,45.0,23.9,4.57
969.7,30.9,4.93,51.6,27.5,35.8,5.31
765.8,34.4,6.04,32.6,131.6,77.5,5.79
670.2,20.5,5.72,41.4,51.4,71.5,5.68
714.8,25.2,6.87,40.7,53.0,80.0,5.85
907.1,30.1,7.23,52.9,101.0,51.0,5.83
819.3,31.9,7.25,60.6,35.9,24.1,5.15
651.5,39.0,7.11,27.8,34.9,68.9,4.57
758.6,32.8,6.39,72.6,113.2,89.0,5.8
819.6,27.7,6.08,69.1,121.1,70.8,5.74
267.8,23.5,5.9,31.9,1.2,78.1,4.26
914.5,25.2,5.29,46.1,12.4,23.2,4.6
555.1,25.0,7.29,70.7,19.2,32.0,5.39
511.7,31.3,6.36,63.5,34.7,36.1,5.49
378.2,29.3,5.5,39.9,27.6,11.5,4.77
351.5,21.4,5.84,57.2,88.3,18.7,4.98
461.1,25.8,5.81,90.0,140.9,81.7,5.46
622.7,32.4,6.53,46.6,17.1,75.3,5.29
1288.3,29.8,7.35,35.5,66.2,73.1,4.34
668.5,30.8,6.22,47.6,36.7,47.4,5.63
844.4,29.9,4.7,48.7,56.4,91.8,5.86
900.1,36.1,6.35,37.1,77.6,89.1,5.04
832.8,29.2,6.38,51.6,179.2,50.9,6.11
780.6,26.1,6.32,26.2,17.1,78.2,5.69
501.2,23.4,6.0,35.0,7.3,50.5,5.08
1162.7,29.2,6.67,56.4,78.9,41.1,5.04
1251.8,15.8,6.55,18.7,40.1,36.4,4.32
379.3,27.1,6.48,58.5,14.2,47.7,4.59
544.0,27.0,6.83,14.8,10.0,38.0,5.93
730.0,21.2,6.16,19.0,65.5,15.6,5.03
558.9,23.4,6.11,37.5,28.6,60.5,4.63
926.5,32.0,7.6,49.3,350.0,31.7,5.71
617.9,29.2,6.95,64.9,41.7,34.4,5.43
1341.3,28.5,7.16,45.9,19.1,35.9,4.35
1097.6,29.5,7.48,41.3,79.3,34.1,4.35
853.1,28.5,6.92,53.7,22.4,72.4,5.09
1056.7,34.2,7.24,31.9,54.5,91.2,5.01
1076.5,28.6,5.24,47.1,52.7,70.5,5.56
659.0,20.7,6.66,27.0,48.3,69.4,4.99
595.9,36.2,6.35,46.2,127.2,45.1,5.34
819.5,29.9,7.84,43.1,19.5,89.5,5.44
1015.4,25.1,7.24,32.9,187.7,27.4,5.65
834.8,21.7,6.0,47.5,125.4,22.9,5.75
405.8,30.0,6.8,47.4,32.4,16.3,4.78
599.3,27.4,6.63,62.6,15.9,41.5,5.36
781.5,35.9,6.86,20.9,26.2,27.6,5.29
781.1,26.3,5.68,43.9,32.4,62.6,5.67
1293.1,23.8,6.79,33.6,65.1,69.3,5.0
453.5,32.5,6.32,58.0,3.8,85.2,4.76
926.4,32.6,6.73,56.3,196.6,39.4,5.97
1172.3,28.8,5.92,52.6,8.3,39.8,4.78
1367.9,31.4,6.03,34.4,26.2,50.0,3.92
698.9,27.8,7.44,58.3,9.3,18.2,4.81
922.9,29.2,5.66,22.0,23.7,33.0,5.0
942.4,33.8,5.72,19.0,145.5,70.3,5.16
848.9,31.1,6.46,25.9,76.4,68.8,5.06
775.3,27.2,5.88,44.5,20.6,78.7,5.42
909.0,34.8,5.79,55.1,164.3,86.9,5.79
166.9,16.2,6.58,5.0,129.0,66.4,3.72
970.5,38.3,5.3,64.8,112.1,62.1,4.44
831.5,19.5,5.69,47.0,150.5,11.4,6.14
744.4,24.9,8.14,21.5,77.3,15.8,5.61
1311.7,27.8,6.87,46.5,55.7,68.0,5.22
631.3,27.3,5.9,61.4,37.5,73.6,5.91
699.2,33.0,6.83,54.0,20.3,42.4,5.87
1297.9,22.7,6.95,61.5,65.2,50.5,4.74
592.0,29.3,7.3,24.5,176.2,71.2,5.36
662.5,25.1,6.4,38.8,72.1,14.0,5.67
763.2,29.5,7.28,31.1,201.7,21.3,5.03
1010.2,27.7,4.87,70.8,35.3,44.7,5.13
852.0,28.5,5.65,54.6,95.0,35.8,5.68
476.8,25.3,6.63,87.7,83.7,37.7,5.36
667.0,25.4,6.76,38.0,88.8,44.4,5.78
648.2,29.4,5.77,34.1,82.9,69.6,5.49
780.7,32.7,6.71,42.9,20.0,27.6,4.9
906.5,25.0,6.0,65.7,12.4,27.1,5.2
904.6,23.7,6.28,39.5,307.7,76.2,5.96
356.0,31.1,7.32,46.9,3.7,19.0,4.18
1066.0,27.8,7.23,46.5,50.4,66.2,4.62
863.1,32.2,5.7,45.6,44.3,76.0,5.53
1146.1,23.5,5.65,35.2,35.7,78.8,5.01
911.0,19.1,6.17,42.9,121.9,53.7,5.56
1075.3,25.3,6.48,42.3,109.4,68.0,5.63
916.6,24.2,5.97,44.9,188.5,23.7,5.67
1136.6,27.6,7.33,59.2,40.3,41.8,5.41
930.6,24.8,6.78,71.4,66.4,43.2,5.39
775.5,31.7,6.82,32.4,178.3,36.4,5.43
1368.1,26.6,5.49,39.1,350.0,37.8,4.21
1022.3,28.8,7.43,32.6,278.7,59.7,5.7
943.4,28.8,4.24,47.8,101.2,6.9,5.25
480.9,29.0,7.17,36.9,12.4,56.8,4.88
477.9,27.9,7.25,48.6,1.9,16.4,4.91
873.2,30.6,6.15,61.6,139.5,74.4,5.93
836.4,24.0,7.52,7.1,147.1,29.8,5.64
646.5,35.0,6.45,52.4,109.7,25.5,5.27
835.2,26.8,6.55,38.1,26.3,46.9,5.38
1197.2,21.4,6.77,51.9,81.7,38.8,4.79
973.9,28.9,9.05,31.6,30.4,23.8,4.93
514.7,23.7,7.58,62.9,47.9,72.9,5.54
772.1,31.3,7.06,58.7,38.6,48.1,5.55
598.8,39.0,5.77,53.5,195.9,20.2,4.76
703.1,24.1,6.61,56.9,21.3,12.7,5.31
696.6,29.7,5.85,33.8,68.9,13.7,5.72
680.6,19.2,7.16,35.7,35.8,28.1,5.0
486.2,30.3,6.61,56.3,87.0,35.0,5.09
768.1,23.6,5.6,33.5,66.5,66.9,6.15
659.8,24.9,6.56,66.7,206.1,44.5,6.18
100.0,22.5,5.82,40.1,8.6,93.1,3.5
1313.2,31.7,6.62,52.5,19.9,14.2,4.02
1072.2,33.0,5.81,76.5,116.3,39.1,5.03
705.9,28.1,6.52,34.4,36.8,4.3,5.47
804.7,23.7,7.1,46.0,14.5,25.3,6.14
507.1,35.9,6.46,60.8,56.0,18.6,5.09
1223.9,24.2,6.19,59.3,84.5,47.9,5.26
1274.3,17.2,6.66,40.1,3.7,45.6,4.23
839.2,30.3,7.06,37.2,27.6,21.7,5.27
1055.9,22.5,5.61,41.5,132.6,67.3,5.52
843.8,32.9,6.71,66.7,58.8,54.1,5.77
465.8,26.1,7.55,40.8,2.9,69.1,5.5
697.0,31.0,6.96,46.2,26.5,77.1,5.28
833.0,35.0,6.55,38.6,81.5,46.5,4.7
686.4,22.0,7.01,55.6,17.8,48.6,5.43
745.3,25.2,6.86,47.3,140.5,21.0,6.13
777.2,27.6,7.1,29.9,90.3,59.4,5.57
779.8,35.7,4.88,30.5,51.0,59.0,5.19
813.1,24.7,5.26,15.0,197.8,39.3,5.27
534.8,25.0,7.3,32.5,39.8,77.7,5.29
620.7,30.4,5.3,56.9,21.4,51.3,5.04
478.9,25.1,6.82,64.9,86.6,63.5,5.32
1044.5,28.8,6.22,55.3,68.1,77.9,5.61
273.6,20.2,5.7,53.3,32.7,64.0,4.55
1088.4,39.1,6.78,43.1,33.7,88.9,4.5
1146.6,21.3,6.66,56.6,40.6,25.8,4.7
724.5,26.4,8.19,49.3,27.5,25.8,4.89
149.2,27.8,6.0,72.1,99.1,15.8,4.04
